,match_url
2318,/matches/2339614/chaos-vs-eunited-flashpoint-1-north-america-closed-qualifier
2319,/matches/2339109/g2-vs-og-blast-premier-spring-series-2020
2320,/matches/2339609/w7m-vs-bravos-flashpoint-1-south-america-closed-qualifier
2321,/matches/2339608/redemption-poa-vs-isurus-flashpoint-1-south-america-closed-qualifier
2322,/matches/2339628/winstrike-vs-gambit-youngsters-flashpoint-1-europe-closed-qualifier
2323,/matches/2339627/copenhagen-flames-vs-spirit-flashpoint-1-europe-closed-qualifier
2324,/matches/2339612/rysix-vs-detona-flashpoint-1-south-america-closed-qualifier
2325,/matches/2339108/evil-geniuses-vs-og-blast-premier-spring-series-2020
2326,/matches/2339594/avez-vs-winstrike-flashpoint-1-europe-closed-qualifier
2327,/matches/2339605/spirit-vs-gamerlegion-flashpoint-1-europe-closed-qualifier
2328,/matches/2339595/copenhagen-flames-vs-skade-flashpoint-1-europe-closed-qualifier
2329,/matches/2339606/gambit-youngsters-vs-havu-flashpoint-1-europe-closed-qualifier
2330,/matches/2339622/atk-vs-gaming-hub-asia-minor-middle-east-open-qualifier-2-esl-one-rio-2020
2331,/matches/2339621/camel-riders-vs-igen-asia-minor-middle-east-open-qualifier-2-esl-one-rio-2020
2332,/matches/2339620/invictus-vs-jijiehao-asia-minor-greater-china-open-qualifier-2-esl-one-rio-2020
2333,/matches/2339619/wubbalubbadubdub-vs-aster-asia-minor-greater-china-open-qualifier-2-esl-one-rio-2020
2334,/matches/2339618/ikarus-vs-born-in-mongolia-asia-minor-east-asia-open-qualifier-2-esl-one-rio-2020
2335,/matches/2339617/updraft-vs-aim4r-asia-minor-east-asia-open-qualifier-2-esl-one-rio-2020
2336,/matches/2339611/swole-identity-vs-asunas-anime-aimers-flashpoint-1-north-america-closed-qualifier
2337,/matches/2339602/bad-news-bears-vs-eunited-flashpoint-1-north-america-closed-qualifier
2338,/matches/2339607/yeah-vs-chaos-flashpoint-1-north-america-closed-qualifier
2339,/matches/2339610/orgless-vs-recon-5-flashpoint-1-north-america-closed-qualifier
2340,/matches/2339601/isurus-vs-detona-flashpoint-1-south-america-closed-qualifier
2341,/matches/2339571/red-canids-vs-intzacademy-americas-minor-south-america-open-qualifier-2-esl-one-rio-2020
2342,/matches/2339604/rysix-vs-alma-flashpoint-1-south-america-closed-qualifier
2343,/matches/2339579/rugratz-vs-asunas-anime-aimers-flashpoint-1-north-america-closed-qualifier
2344,/matches/2339577/ze-pug-godz-vs-recon-5-flashpoint-1-north-america-closed-qualifier
2345,/matches/2339578/big-frames-vs-swole-identity-flashpoint-1-north-america-closed-qualifier
2346,/matches/2339580/orgless-vs-triumph-flashpoint-1-north-america-closed-qualifier
2347,/matches/2339603/w7m-vs-ex-skullz-flashpoint-1-south-america-closed-qualifier
2348,/matches/2339600/bravos-vs-redemption-poa-flashpoint-1-south-america-closed-qualifier
2349,/matches/2339599/saw-vs-gambit-youngsters-flashpoint-1-europe-closed-qualifier
2350,/matches/2339596/spirit-vs-juggernauts-flashpoint-1-europe-closed-qualifier
2351,/matches/2339566/swole-identity-vs-chaos-flashpoint-1-north-america-closed-qualifier
2352,/matches/2339572/teamone-vs-evidence-americas-minor-south-america-open-qualifier-2-esl-one-rio-2020
2353,/matches/2339563/asunas-anime-aimers-vs-yeah-flashpoint-1-north-america-closed-qualifier
2354,/matches/2339590/keyd-vs-w7m-flashpoint-1-south-america-closed-qualifier
2355,/matches/2339562/eunited-vs-recon-5-flashpoint-1-north-america-closed-qualifier
2356,/matches/2339592/rysix-vs-reapers-flashpoint-1-south-america-closed-qualifier
2357,/matches/2339558/bad-news-bears-vs-triumph-flashpoint-1-north-america-closed-qualifier
2358,/matches/2339598/havu-vs-syman-flashpoint-1-europe-closed-qualifier
2359,/matches/2339597/heretics-vs-gamerlegion-flashpoint-1-europe-closed-qualifier
2360,/matches/2339593/alma-vs-dynasty-flashpoint-1-south-america-closed-qualifier
2361,/matches/2339591/ex-skullz-vs-red-canids-flashpoint-1-south-america-closed-qualifier
2362,/matches/2339107/g2-vs-og-blast-premier-spring-series-2020
2363,/matches/2339575/isurus-vs-red-canids-flashpoint-1-south-america-closed-qualifier
2364,/matches/2339576/detona-vs-w7m-flashpoint-1-south-america-closed-qualifier
2365,/matches/2339588/gambit-youngsters-vs-movistar-riders-flashpoint-1-europe-closed-qualifier
2366,/matches/2339543/skade-vs-heretics-flashpoint-1-europe-closed-qualifier
2367,/matches/2339589/nexus-vs-syman-flashpoint-1-europe-closed-qualifier
2368,/matches/2339573/dynasty-vs-bravos-flashpoint-1-south-america-closed-qualifier
2369,/matches/2339585/salamander-vs-juggernauts-flashpoint-1-europe-closed-qualifier
2370,/matches/2339534/se7en-vs-sgpro-cis-minor-open-qualifier-4-esl-one-rio-2020
2371,/matches/2339532/spirit-vs-copenhagen-flames-flashpoint-1-europe-closed-qualifier
2372,/matches/2339574/reapers-vs-redemption-poa-flashpoint-1-south-america-closed-qualifier
2373,/matches/2339587/gamerlegion-vs-tricked-flashpoint-1-europe-closed-qualifier
2374,/matches/2339541/saw-vs-winstrike-flashpoint-1-europe-closed-qualifier
2375,/matches/2339533/havu-vs-avez-flashpoint-1-europe-closed-qualifier
2376,/matches/2339586/alltherage-vs-akatsuki-besl-pro-season-5-finals
2377,/matches/2339106/100-thieves-vs-evil-geniuses-blast-premier-spring-series-2020
2378,/matches/2339539/tricked-vs-singularity-flashpoint-1-europe-closed-qualifier
2379,/matches/2339584/shinelikedemons-vs-finest-asia-minor-middle-east-open-qualifier-1-esl-one-rio-2020
2380,/matches/2339531/moscow-five-academy-vs-speedrunners-cis-minor-open-qualifier-4-esl-one-rio-2020
2381,/matches/2339557/movistar-riders-vs-endpoint-flashpoint-1-europe-closed-qualifier
2382,/matches/2339537/1win-vs-juggernauts-flashpoint-1-europe-closed-qualifier
2383,/matches/2339535/hard-legion-vs-syman-flashpoint-1-europe-closed-qualifier
2384,/matches/2339540/gambit-youngsters-vs-pro100-flashpoint-1-europe-closed-qualifier
2385,/matches/2339583/viboras-vs-aequus-asia-minor-middle-east-open-qualifier-1-esl-one-rio-2020
2386,/matches/2339542/ex-virtuspro-vs-gamerlegion-flashpoint-1-europe-closed-qualifier
2387,/matches/2339409/akatsuki-vs-timechasers-besl-pro-season-5-finals
2388,/matches/2339536/sinners-vs-nexus-flashpoint-1-europe-closed-qualifier
2389,/matches/2339538/unique-vs-salamander-flashpoint-1-europe-closed-qualifier
2390,/matches/2339408/1337huania-vs-alltherage-besl-pro-season-5-finals
2391,/matches/2339581/d13-vs-updraft-asia-minor-east-asia-open-qualifier-1-esl-one-rio-2020
2392,/matches/2339582/ignis-vs-aim4r-asia-minor-east-asia-open-qualifier-1-esl-one-rio-2020
2393,/matches/2339567/new-england-whalers-vs-orgless-flashpoint-1-north-america-closed-qualifier
2394,/matches/2339560/rbg-vs-rugratz-flashpoint-1-north-america-closed-qualifier
2395,/matches/2339559/big-frames-vs-prospects-flashpoint-1-north-america-closed-qualifier
2396,/matches/2339570/evidence-vs-2k-americas-minor-south-america-open-qualifier-2-esl-one-rio-2020
2397,/matches/2339561/ze-pug-godz-vs-mythic-flashpoint-1-north-america-closed-qualifier
2398,/matches/2339465/orgless-vs-chaos-flashpoint-1-north-america-closed-qualifier
2399,/matches/2339569/imperial-vs-intzacademy-americas-minor-south-america-open-qualifier-2-esl-one-rio-2020
2400,/matches/2339568/rensga-vs-teamone-americas-minor-south-america-open-qualifier-2-esl-one-rio-2020
2401,/matches/2339564/bravos-vs-red-canids-americas-minor-south-america-open-qualifier-2-esl-one-rio-2020
2402,/matches/2339461/recon-5-vs-rugratz-flashpoint-1-north-america-closed-qualifier
2403,/matches/2339463/mythic-vs-yeah-flashpoint-1-north-america-closed-qualifier
2404,/matches/2339459/triumph-vs-prospects-flashpoint-1-north-america-closed-qualifier
2405,/matches/2339464/swole-identity-vs-new-england-whalers-flashpoint-1-north-america-closed-qualifier
2406,/matches/2339547/alma-vs-soberano-flashpoint-1-south-america-closed-qualifier
2407,/matches/2339546/neverest-vs-rysix-flashpoint-1-south-america-closed-qualifier
2408,/matches/2339460/eunited-vs-rbg-flashpoint-1-north-america-closed-qualifier
2409,/matches/2339462/ze-pug-godz-vs-asunas-anime-aimers-flashpoint-1-north-america-closed-qualifier
2410,/matches/2339458/bad-news-bears-vs-big-frames-flashpoint-1-north-america-closed-qualifier
2411,/matches/2339545/pain-vs-keyd-flashpoint-1-south-america-closed-qualifier
2412,/matches/2339526/nlg-vs-endpoint-flashpoint-1-europe-closed-qualifier
2413,/matches/2339517/salamander-vs-avez-flashpoint-1-europe-closed-qualifier
2414,/matches/2339544/teamone-vs-ex-skullz-flashpoint-1-south-america-closed-qualifier
2415,/matches/2339515/heretics-vs-movistar-riders-flashpoint-1-europe-closed-qualifier
2416,/matches/2339518/smash-vs-singularity-flashpoint-1-europe-closed-qualifier
2417,/matches/2339473/isurus-vs-neverest-flashpoint-1-south-america-closed-qualifier
2418,/matches/2339105/evil-geniuses-vs-og-blast-premier-spring-series-2020
2419,/matches/2339516/pro100-vs-skade-flashpoint-1-europe-closed-qualifier
2420,/matches/2339513/ekaterinburg-vs-juggernauts-flashpoint-1-europe-closed-qualifier
2421,/matches/2339525/ex-virtuspro-vs-winstrike-flashpoint-1-europe-closed-qualifier
2422,/matches/2339475/detona-vs-alma-flashpoint-1-south-america-closed-qualifier
2423,/matches/2339519/gamerlegion-vs-cream-flashpoint-1-europe-closed-qualifier
2424,/matches/2339472/ex-skullz-vs-redemption-poa-flashpoint-1-south-america-closed-qualifier
2425,/matches/2339524/gambit-youngsters-vs-ago-flashpoint-1-europe-closed-qualifier
2426,/matches/2339466/pain-vs-dynasty-flashpoint-1-south-america-closed-qualifier
2427,/matches/2339522/syman-vs-hellraisers-flashpoint-1-europe-closed-qualifier
2428,/matches/2339530/lapw-vs-speedrunners-cis-minor-open-qualifier-4-esl-one-rio-2020
2429,/matches/2339523/nexus-vs-illuminar-flashpoint-1-europe-closed-qualifier
2430,/matches/2339529/sgpro-vs-dopeclvb-cis-minor-open-qualifier-4-esl-one-rio-2020
2431,/matches/2339521/saw-vs-tricked-flashpoint-1-europe-closed-qualifier
2432,/matches/2339528/se7en-vs-atlants-cis-minor-open-qualifier-4-esl-one-rio-2020
2433,/matches/2339512/copenhagen-flames-vs-hard-legion-flashpoint-1-europe-closed-qualifier
2434,/matches/2339520/havu-vs-1win-flashpoint-1-europe-closed-qualifier
2435,/matches/2339511/spirit-vs-sinners-flashpoint-1-europe-closed-qualifier
2436,/matches/2339527/100pinggods-vs-moscow-five-academy-cis-minor-open-qualifier-4-esl-one-rio-2020
2437,/matches/2339514/unique-vs-secret-flashpoint-1-europe-closed-qualifier
2438,/matches/2339471/teamone-vs-reapers-flashpoint-1-south-america-closed-qualifier
2439,/matches/2339496/endpoint-vs-winstrike-flashpoint-1-europe-closed-qualifier
2440,/matches/2339495/ex-virtuspro-vs-nlg-flashpoint-1-europe-closed-qualifier
2441,/matches/2339493/movistar-riders-vs-cream-flashpoint-1-europe-closed-qualifier
2442,/matches/2339470/bravos-vs-keyd-flashpoint-1-south-america-closed-qualifier
2443,/matches/2339498/ago-vs-tricked-flashpoint-1-europe-closed-qualifier
2444,/matches/2339500/hellraisers-vs-avez-flashpoint-1-europe-closed-qualifier
2445,/matches/2339492/skade-vs-singularity-flashpoint-1-europe-closed-qualifier
2446,/matches/2339502/illuminar-vs-1win-flashpoint-1-europe-closed-qualifier
2447,/matches/2339497/gambit-youngsters-vs-saw-flashpoint-1-europe-closed-qualifier
2448,/matches/2339501/havu-vs-nexus-flashpoint-1-europe-closed-qualifier
2449,/matches/2339476/w7m-vs-soberano-flashpoint-1-south-america-closed-qualifier
2450,/matches/2339488/juggernauts-vs-sinners-flashpoint-1-europe-closed-qualifier
2451,/matches/2339474/red-canids-vs-rysix-flashpoint-1-south-america-closed-qualifier
2452,/matches/2339499/syman-vs-salamander-flashpoint-1-europe-closed-qualifier
2453,/matches/2339491/pro100-vs-smash-flashpoint-1-europe-closed-qualifier
2454,/matches/2339494/gamerlegion-vs-heretics-flashpoint-1-europe-closed-qualifier
2455,/matches/2339489/hard-legion-vs-unique-flashpoint-1-europe-closed-qualifier
2456,/matches/2339490/copenhagen-flames-vs-secret-flashpoint-1-europe-closed-qualifier
2457,/matches/2339487/spirit-vs-ekaterinburg-flashpoint-1-europe-closed-qualifier
2458,/matches/2339104/100-thieves-vs-g2-blast-premier-spring-series-2020
2459,/matches/2339505/spirit-vs-gambit-youngsters-wesg-2019-russia-closed-qualifier
2460,/matches/2339485/yeah-vs-recon-5-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2461,/matches/2339425/big-frames-vs-livid-esea-mdl-season-33-north-america
2462,/matches/2339142/w7m-vs-bravos-clutch-season-2
2463,/matches/2339486/big-frames-vs-orgless-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2464,/matches/2339506/complexity-vs-smash-europe-minor-open-qualifier-4-esl-one-rio-2020
2465,/matches/2339141/detona-vs-soberano-clutch-season-2
2466,/matches/2339504/illuminar-vs-copenhagen-flames-europe-minor-open-qualifier-4-esl-one-rio-2020
2467,/matches/2339455/singularity-vs-smash-europe-minor-open-qualifier-4-esl-one-rio-2020
2468,/matches/2339454/sinners-vs-complexity-europe-minor-open-qualifier-4-esl-one-rio-2020
2469,/matches/2339407/singularity-vs-nordavind-esea-mdl-season-33-europe
2470,/matches/2339406/movistar-riders-vs-nemiga-esea-mdl-season-33-europe
2471,/matches/2339443/pro100-vs-gambit-youngsters-wesg-2019-russia-closed-qualifier
2472,/matches/2339453/havu-vs-copenhagen-flames-europe-minor-open-qualifier-4-esl-one-rio-2020
2473,/matches/2339452/illuminar-vs-skade-europe-minor-open-qualifier-4-esl-one-rio-2020
2474,/matches/2339442/gambit-youngsters-vs-unique-wesg-2019-russia-closed-qualifier
2475,/matches/2339436/incept-vs-fury-esea-mdl-season-33-australia
2476,/matches/2339438/chiefs-vs-ground-zero-esea-mdl-season-33-australia
2477,/matches/2339437/trident-vs-mc-esea-mdl-season-33-australia
2478,/matches/2339435/ground-zero-vs-airborne-esea-mdl-season-33-australia
2479,/matches/2339291/chiefs-vs-paradox-esea-mdl-season-33-australia
2480,/matches/2339434/order-vs-formidable-esea-mdl-season-33-australia
2481,/matches/2339483/orgless-vs-faint-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2482,/matches/2339481/recon-5-vs-polar-ace-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2483,/matches/2339482/big-frames-vs-asunas-anime-aimers-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2484,/matches/2339484/brazen-vs-yeah-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2485,/matches/2339424/chaos-vs-station7-esea-mdl-season-33-north-america
2486,/matches/2339480/faint-vs-polar-ace-south-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2487,/matches/2339479/yeah-vs-russian-street-party-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2488,/matches/2339477/infinity-vs-brazen-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2489,/matches/2339478/ethereal-vs-polar-ace-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2490,/matches/2339467/new-england-whalers-vs-orgless-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2491,/matches/2339140/isurus-vs-alma-clutch-season-2
2492,/matches/2339468/asunas-anime-aimers-vs-rap-gang-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2493,/matches/2339469/big-frames-vs-gameagents-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2494,/matches/2339457/recon-5-vs-oceanus-americas-minor-north-america-open-qualifier-4-esl-one-rio-2020
2495,/matches/2339450/smash-vs-ago-europe-minor-open-qualifier-4-esl-one-rio-2020
2496,/matches/2339451/skade-vs-thedabers-europe-minor-open-qualifier-4-esl-one-rio-2020
2497,/matches/2339448/copenhagen-flames-vs-yoink-europe-minor-open-qualifier-4-esl-one-rio-2020
2498,/matches/2339449/complexity-vs-avez-europe-minor-open-qualifier-4-esl-one-rio-2020
2499,/matches/2339446/havu-vs-fate-europe-minor-open-qualifier-4-esl-one-rio-2020
2500,/matches/2339445/singularity-vs-sj-europe-minor-open-qualifier-4-esl-one-rio-2020
2501,/matches/2339447/endpoint-vs-sinners-europe-minor-open-qualifier-4-esl-one-rio-2020
2502,/matches/2339444/illuminar-vs-pact-europe-minor-open-qualifier-4-esl-one-rio-2020
2503,/matches/2339139/red-canids-vs-keyd-clutch-season-2
2504,/matches/2339433/revolt-vs-unique-wesg-2019-russia-closed-qualifier
2505,/matches/2339320/hellraisers-vs-nordavind-esea-mdl-season-33-europe
2506,/matches/2339432/spirit-vs-pro100-wesg-2019-russia-closed-qualifier
2507,/matches/2339440/hellraisers-vs-movistar-riders-esea-mdl-season-33-europe
2508,/matches/2339404/nemiga-vs-big-esea-mdl-season-33-europe
2509,/matches/2339431/gambit-youngsters-vs-espada-wesg-2019-russia-closed-qualifier
2510,/matches/2339430/paradox-vs-esper-esea-mdl-season-33-australia
2511,/matches/2339429/airborne-vs-skyfire-esea-mdl-season-33-australia
2512,/matches/2339427/esper-vs-pc419-esea-mdl-season-33-australia
2513,/matches/2339422/monstars-vs-station7-esea-mdl-season-33-north-america
2514,/matches/2339420/rugratz-vs-riot-squad-esea-mdl-season-33-north-america
2515,/matches/2339421/mythic-vs-eunited-esea-mdl-season-33-north-america
2516,/matches/2339418/revolt-vs-elquvet-cis-minor-open-qualifier-3-esl-one-rio-2020
2517,/matches/2339324/nemiga-vs-unicorns-of-love-esea-mdl-season-33-europe
2518,/matches/2339322/wisla-krakow-vs-movistar-riders-esea-mdl-season-33-europe
2519,/matches/2339411/extremum-vs-espada-wesg-2019-russia-closed-qualifier
2520,/matches/2339417/ne-parsya-vs-fbg-cis-minor-open-qualifier-3-esl-one-rio-2020
2521,/matches/2339410/unique-vs-pro100-wesg-2019-russia-closed-qualifier
2522,/matches/2339426/trident-vs-rock-candy-esea-mdl-season-33-australia
2523,/matches/2339328/incept-vs-chiefs-esea-mdl-season-33-australia
2524,/matches/2339370/skyfire-vs-fury-esea-mdl-season-33-australia
2525,/matches/2339371/rock-candy-vs-paradox-esea-mdl-season-33-australia
2526,/matches/2339377/mythic-vs-monstars-esea-mdl-season-33-north-america
2527,/matches/2339416/elquvet-vs-project-x-cis-minor-open-qualifier-3-esl-one-rio-2020
2528,/matches/2339415/revolt-vs-se7en-cis-minor-open-qualifier-3-esl-one-rio-2020
2529,/matches/2339413/fbg-vs-lapw-cis-minor-open-qualifier-3-esl-one-rio-2020
2530,/matches/2339414/maslomaslo-vs-ne-parsya-cis-minor-open-qualifier-3-esl-one-rio-2020
2531,/matches/2339354/spirit-vs-gambit-youngsters-wesg-2019-russia-closed-qualifier
2532,/matches/2339319/havu-vs-demolition-crew-esea-mdl-season-33-europe
2533,/matches/2339301/pro100-vs-espada-wesg-2019-russia-closed-qualifier
2534,/matches/2339352/revolt-vs-sgpro-wesg-2019-russia-closed-qualifier
2535,/matches/2339151/order-vs-trident-esea-mdl-season-33-australia
2536,/matches/2339344/recon-5-vs-mythic-americas-minor-north-america-open-qualifier-3-esl-one-rio-2020
2537,/matches/2339343/rap-gang-vs-divine-americas-minor-north-america-open-qualifier-3-esl-one-rio-2020
2538,/matches/2339369/apeks-vs-pompa-europe-minor-open-qualifier-3-esl-one-rio-2020
2539,/matches/2339103/complexity-vs-natus-vincere-blast-premier-spring-series-2020
2540,/matches/2339334/ago-vs-pompa-europe-minor-open-qualifier-3-esl-one-rio-2020
2541,/matches/2339368/kova-vs-endpoint-europe-minor-open-qualifier-3-esl-one-rio-2020
